"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","63.135","","","","3"
"2010-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","62.218","","","","3"
"2010-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","62.468","","","","3"
"2010-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","58.974","","","","3"
"2010-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","61.005","","","","3"
"2010-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","59.211","","","","3"
"2011-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","58.258","","","","3"
"2011-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","58.490","","","","3"
"2011-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","60.714","","","","3"
"2011-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","65.848","","","","3"
"2011-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","62.037","","","","3"
"2011-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","67.000","","","","3"
"2011-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","71.311","","","","3"
"2011-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","71.447","","","","3"
"2011-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","70.314","","","","3"
"2011-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","69.942","","","","3"
"2011-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","69.251","","","","3"
"2011-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","68.603","","","","3"
"2012-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","69.299","","","","3"
"2012-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","70.002","","","","3"
"2012-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","73.420","","","","3"
"2012-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","77.429","","","","3"
"2012-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","81.030","","","","3"
"2012-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","80.913","","","","3"
"2012-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","79.592","","","","3"
"2012-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","82.412","","","","3"
"2012-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","80.065","","","","3"
"2012-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","74.949","","","","3"
"2012-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","72.416","","","","3"
"2012-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","73.861","","","","3"
"2013-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","69.677","","","","3"
"2013-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","66.497","","","","3"
"2013-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","63.946","","","","3"
"2013-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","60.778","","","","3"
"2013-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","61.612","","","","3"
"2013-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","58.344","","","","3"
"2013-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","60.749","","","","3"
"2013-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","61.087","","","","3"
"2013-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","61.527","","","","3"
"2013-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","65.119","","","","3"
"2013-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","64.290","","","","3"
"2013-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","63.807","","","","3"
"2014-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","64.182","","","","3"
"2014-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","62.664","","","","3"
"2014-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","59.557","","","","3"
"2014-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","58.927","","","","3"
"2014-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","59.683","","","","3"
"2014-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","59.477","","","","3"
"2014-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","60.188","","","","3"
"2014-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","58.580","","","","3"
"2014-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","60.466","","","","3"
"2014-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","58.051","","","","3"
"2014-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","56.951","","","","3"
"2014-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","57.698","","","","3"
"2015-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","56.475","","","","3"
"2015-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","54.771","","","","3"
"2015-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","56.353","","","","3"
"2015-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","58.342","","","","3"
"2015-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","62.537","","","","3"
"2015-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","62.086","","","","3"
"2015-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","60.362","","","","3"
"2015-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","69.396","","","","3"
"2015-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","73.963","","","","3"
"2015-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","75.668","","","","3"
"2015-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","76.291","","","","3"
"2015-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","75.908","","","","3"
"2016-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","77.579","","","","3"
"2016-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","74.240","","","","3"
"2016-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","73.551","","","","3"
"2016-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","72.400","","","","3"
"2016-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","69.782","","","","3"
"2016-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","75.326","","","","3"
"2016-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","78.356","","","","3"
"2016-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","78.123","","","","3"
"2016-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","75.269","","","","3"
"2016-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","78.022","","","","3"
"2016-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","75.705","","","","3"
"2016-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","74.169","","","","3"
"2017-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","77.310","","","","3"
"2017-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","78.768","","","","3"
"2017-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","81.955","","","","3"
"2017-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","80.212","","","","3"
"2017-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","79.780","","","","3"
"2017-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","79.649","","","","3"
"2017-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","77.122","","","","3"
"2017-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","79.424","","","","3"
"2017-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","77.595","","","","3"
"2017-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","75.322","","","","3"
"2017-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","82.349","","","","3"
"2017-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","80.104","","","","3"
"2018-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","80.297","","","","3"
"2018-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","81.216","","","","3"
"2018-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","80.595","","","","3"
"2018-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","82.121","","","","3"
"2018-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","75.278","","","","3"
"2018-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","81.907","","","","3"
"2018-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","79.368","","","","3"
"2018-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","72.871","","","","3"
"2018-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","73.441","","","","3"
"2018-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","77.113","","","","3"
"2018-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","81.854","","","","3"
"2018-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","76.245","","","","3"
"2019-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","77.259","","","","3"
"2019-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","75.882","","","","3"
"2019-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","73.093","","","","3"
"2019-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","72.111","","","","3"
"2019-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","66.348","","","","3"
"2019-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","65.681","","","","3"
"2019-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","64.685","","","","3"
"2019-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","69.246","","","","3"
"2019-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","73.432","","","","3"
"2019-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","71.548","","","","3"
"2019-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","73.761","","","","3"
"2019-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","72.299","","","","3"
"2020-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","72.501","","","","3"
"2020-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","71.775","","","","3"
"2020-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","68.547","","","","3"
"2020-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","71.748","","","","3"
"2020-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","70.843","","","","3"
"2020-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","74.371","","","","3"
"2020-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","76.993","","","","3"
"2020-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","83.227","","","","3"
"2020-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","85.832","","","","3"
"2020-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","84.755","","","","3"
"2020-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","89.247","","","","3"
"2020-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","88.138","","","","3"
"2021-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","90.843","","","","3"
"2021-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","86.357","","","","3"
"2021-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","94.544","","","","3"
"2021-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","98.309","","","","3"
"2021-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","101.003","","","","3"
"2021-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","103.665","","","","3"
"2021-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","103.377","","","","3"
